Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2023-11-14 18:38:17Z : PB = 459227136 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:17Z : PB = 459227136 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:17Z : PB = 459227136 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:18Z : PB = 446640128 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:18Z : PB = 446640128 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:18Z : PB = 446640128 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:18Z : PB = 446640128 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:18Z : PB = 446640128 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:18Z : PB = 446640128 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:18Z : PB = 446640128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:18Z : PB = 446640128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:18Z : PB = 446095360 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:18Z : PB = 446095360 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:18Z : PB = 446095360 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:18Z : PB = 446095360 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:18Z : PB = 446095360 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:18Z : PB = 446095360 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:18Z : PB = 446095360 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:18Z : PB = 446095360 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:18Z : PB = 453541888 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:18Z : PB = 453541888 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:18Z : PB = 453541888 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:18Z : PB = 453541888 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:18Z : PB = 453541888 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:18Z : PB = 453541888 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:18Z : PB = 453541888 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:18Z : PB = 453541888 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:18Z : PB = 453840896 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:18Z : PB = 453840896 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:18Z : PB = 453840896 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:18Z : PB = 453840896 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:18Z : PB = 453840896 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:18Z : PB = 453840896 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:18Z : PB = 453840896 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:18Z : PB = 453840896 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:19Z : PB = 461488128 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:19Z : PB = 461488128 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:19Z : PB = 461488128 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:19Z : PB = 461488128 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:19Z : PB = 461488128 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:19Z : PB = 461488128 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:19Z : PB = 461488128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:19Z : PB = 461488128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:19Z : PB = 460570624 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:19Z : PB = 460570624 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:19Z : PB = 460570624 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:19Z : PB = 460570624 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:19Z : PB = 460570624 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:19Z : PB = 460570624 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:19Z : PB = 460570624 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:19Z : PB = 460570624 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:19Z : PB = 467496960 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:19Z : PB = 467496960 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:19Z : PB = 467496960 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:19Z : PB = 467496960 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:19Z : PB = 467496960 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:19Z : PB = 467496960 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:19Z : PB = 467496960 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:19Z : PB = 467496960 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:19Z : PB = 473505792 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:19Z : PB = 473505792 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:19Z : PB = 473505792 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:19Z : PB = 473505792 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:19Z : PB = 473505792 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:19Z : PB = 467222528 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:19Z : PB = 467222528 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:19Z : PB = 467222528 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:19Z : PB = 459546624 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:19Z : PB = 459546624 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:19Z : PB = 459546624 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:19Z : PB = 459546624 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:19Z : PB = 459546624 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:19Z : PB = 459546624 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:19Z : PB = 459546624 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:19Z : PB = 459546624 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:19Z : PB = 462831616 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:19Z : PB = 462831616 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:19Z : PB = 462831616 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:19Z : PB = 462831616 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:19Z : PB = 462831616 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:19Z : PB = 463683584 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:19Z : PB = 463683584 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:19Z : PB = 463683584 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:19Z : PB = 460386304 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:19Z : PB = 460386304 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:19Z : PB = 460386304 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:19Z : PB = 460386304 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:19Z : PB = 460386304 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:19Z : PB = 460386304 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:19Z : PB = 460386304 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:19Z : PB = 460386304 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:20Z : PB = 464719872 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:20Z : PB = 464719872 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:20Z : PB = 464719872 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:20Z : PB = 464719872 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:20Z : PB = 464719872 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:20Z : PB = 464719872 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:20Z : PB = 464719872 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:20Z : PB = 464719872 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:20Z : PB = 460460032 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:20Z : PB = 460460032 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:20Z : PB = 460460032 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:20Z : PB = 460460032 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:20Z : PB = 460460032 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:20Z : PB = 460460032 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:20Z : PB = 460460032 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:20Z : PB = 460460032 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:21Z : PB = 459886592 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:21Z : PB = 459886592 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:21Z : PB = 459886592 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:21Z : PB = 459780096 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:21Z : PB = 459780096 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:21Z : PB = 459780096 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:21Z : PB = 459780096 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:21Z : PB = 459780096 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:21Z : PB = 464158720 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:21Z : PB = 464171008 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:21Z : PB = 464171008 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:21Z : PB = 464171008 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:21Z : PB = 464171008 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:21Z : PB = 464171008 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:21Z : PB = 464171008 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:21Z : PB = 464171008 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:21Z : PB = 454647808 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:21Z : PB = 454647808 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:21Z : PB = 454647808 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:21Z : PB = 454647808 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:38:21Z : PB = 454647808 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:38:21Z : PB = 454647808 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:38:21Z : PB = 454647808 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:38:21Z : PB = 454647808 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:38:22Z : PB = 451465216 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:38:22Z : PB = 451465216 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:38:22Z : PB = 451465216 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:38:22Z : PB = 451465216 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2023-11-14 18:38:22Z : PB = 451465216 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2023-11-14 18:38:22Z : PB = 451465216 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2023-11-14 18:38:22Z : PB = 451465216 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2023-11-14 18:38:22Z : PB = 451465216 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2023-11-14 18:38:22Z : PB = 451465216 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2023-11-14 18:38:23Z : PB = 450674688 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2023-11-14 18:38:23Z : PB = 450674688 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2023-11-14 18:38:23Z : PB = 450674688 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2023-11-14 18:39:32Z : PB = 452435968 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2023-11-14 18:39:32Z : PB = 453226496 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2023-11-14 18:39:32Z : PB = 454172672 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2023-11-14 18:39:32Z : PB = 453226496 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2023-11-14 18:39:33Z : PB = 452501504 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2023-11-14 18:39:33Z : PB = 452501504 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2023-11-14 18:39:33Z : PB = 452534272 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2023-11-14 18:39:33Z : PB = 452534272 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:39:33Z : PB = 452538368 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:39:33Z : PB = 452538368 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:39:33Z : PB = 452538368 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:39:33Z : PB = 452538368 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:39:33Z : PB = 453267456 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:39:33Z : PB = 453267456 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:39:33Z : PB = 453267456 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:39:33Z : PB = 453267456 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:39:33Z : PB = 453267456 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:39:33Z : PB = 453267456 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:39:33Z : PB = 453267456 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:39:33Z : PB = 453267456 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:39:33Z : PB = 459935744 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:39:33Z : PB = 459935744 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:39:33Z : PB = 459935744 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:39:33Z : PB = 459935744 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:39:33Z : PB = 459935744 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:39:33Z : PB = 460271616 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:39:33Z : PB = 460402688 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:39:33Z : PB = 460468224 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:39:33Z : PB = 460161024 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:39:33Z : PB = 460161024 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:39:33Z : PB = 460161024 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:39:33Z : PB = 460161024 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-11-14 18:39:33Z : PB = 460161024 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-11-14 18:39:33Z : PB = 460161024 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-11-14 18:39:33Z : PB = 460161024 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-11-14 18:39:33Z : PB = 460161024 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-11-14 18:39:33Z : PB = 468140032 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-11-14 18:39:33Z : PB = 468140032 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-11-14 18:39:33Z : PB = 468140032 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-11-14 18:39:33Z : PB = 468140032 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
